"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6028","#GiftCard #Coupon STARBUCKS COFFEE GIFT CARD MINI SNOWMAN GIFT TAG HAPPY HOLIDAY SEASON NEW https://t.co/KukUJbXUL2 #Discount #Bargains",FALSE,0,NA,2016-08-23 07:21:19,FALSE,NA,"767985053745881088",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","GiftCard_Coupon",0,FALSE,FALSE,NA,NA
"6029","RT @TheVineFights: What are they putting in Starbucks these days <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
https://t.co/lf08e75JWC",FALSE,0,NA,2016-08-23 07:21:19,FALSE,NA,"767985052353372160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LookAtMeClosely",450,TRUE,FALSE,NA,NA
"6030","RT @ltsKardashians: Kylie is 18 and already has her own house and 6 cars and I'm still trying to gather enough change for sum Starbucks htt…",FALSE,0,NA,2016-08-23 07:21:17,FALSE,NA,"767985043083894785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheyrahsy",2294,TRUE,FALSE,NA,NA
"6031","<U+2662>Ð Custom Bridesmaid Coffee Mug - Mug for Bridesmaid - Bridal Gift etsy coffee starbucks https://t.co/hFTDMBJw86 https://t.co/uQFtaVP0Oo",FALSE,0,NA,2016-08-23 07:21:04,FALSE,NA,"767984986909659136",NA,"<a href=""http://www.tweet-eye.com"" rel=""nofollow"">Tweet-Eye Web Application</a>","HoneyMugger_",0,FALSE,FALSE,NA,NA
"6032","Bout to go to Starbucks with the homie @nadhifayurizki she's gonna study, imma sit on my a$$ <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,0,NA,2016-08-23 07:21:03,FALSE,NA,"767984984820822016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bilzxle",0,FALSE,FALSE,NA,NA
"6033","RT @JiselLynn: When your in a rush to get to @Starbucks marching socks don't matter! https://t.co/CV0BKGiWxH",FALSE,0,NA,2016-08-23 07:20:54,FALSE,NA,"767984947818745856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IGuptaAditya",7,TRUE,FALSE,NA,NA
"6034","I'm at Starbucks in Kuwait City, Hawally Governorate https://t.co/J7SnnlxcPW",FALSE,1,NA,2016-08-23 07:20:49,FALSE,NA,"767984924263608320",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","EmanGhadanfar",0,FALSE,FALSE,"48.01753081","29.32160006"
"6035","These guys payme to exercise.Real cash vouchers for Amazon,Starbucks,iTunes &amp; loads more.Start earning now @bountsit https://t.co/9UDrBGAIjR",FALSE,0,NA,2016-08-23 07:20:44,FALSE,NA,"767984904202285056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsDenim",0,FALSE,FALSE,NA,NA
"6036","These guys payme to exercise.Real cash vouchers for Amazon,Starbucks,iTunes &amp; loads more.Start earning now @bountsit https://t.co/37BCz2xigZ",FALSE,0,NA,2016-08-23 07:20:07,FALSE,NA,"767984750032252928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferrretx3",0,FALSE,FALSE,NA,NA
"6037","These guys payme to exercise.Real cash vouchers for Amazon,Starbucks,iTunes &amp; loads more.Start earning now @bountsit https://t.co/EnXt5i6lOL",FALSE,0,NA,2016-08-23 07:19:59,FALSE,NA,"767984715253112832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferrretx3",0,FALSE,FALSE,NA,NA
"6038","These guys payme to exercise.Real cash vouchers for Amazon,Starbucks,iTunes &amp; loads more.Start earning now @bountsit https://t.co/MqjTiSlKWx",FALSE,0,NA,2016-08-23 07:19:50,FALSE,NA,"767984677328224257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferrretx3",0,FALSE,FALSE,NA,NA
"6039","These guys payme to exercise.Real cash vouchers for Amazon,Starbucks,iTunes &amp; loads more.Start earning now @bountsit https://t.co/rmcHtSNeLV",FALSE,0,NA,2016-08-23 07:19:48,FALSE,NA,"767984670898327552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferrretx3",0,FALSE,FALSE,NA,NA
"6040","RT @Starbucks: 3 ways to brighten your day: <U+2600><U+FE0F>, bubbles &amp; ordering your #Teavana <U+2728>sparking<U+2728>. #MBTL #PGTL https://t.co/65nv7sX0Ag",FALSE,0,NA,2016-08-23 07:19:45,FALSE,NA,"767984659275718656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","verbosityblog",114,TRUE,FALSE,NA,NA
"6041","These guys payme to exercise.Real cash vouchers for Amazon,Starbucks,iTunes &amp; loads more.Start earning now @bountsit https://t.co/oqUXa7LuQK",FALSE,0,NA,2016-08-23 07:19:44,FALSE,NA,"767984655429763072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferrretx3",0,FALSE,FALSE,NA,NA
"6042","o The Cool Aunt Coffee Mug - Mug for Sister - Mug for Aunt etsy coffee starbucks https://t.co/ZDoYxuj6ZJ https://t.co/CKjlQiDY4I",FALSE,0,NA,2016-08-23 07:19:42,FALSE,NA,"767984643962318849",NA,"<a href=""http://www.tweet-eye.com"" rel=""nofollow"">Tweet-Eye Web Application</a>","HoneyMugger_",0,FALSE,FALSE,NA,NA
"6043","RT @miranda__alyssa: @flores_hugo_ sorry i meant to say starbucks* typo ooooops",FALSE,0,NA,2016-08-23 07:19:35,FALSE,NA,"767984615868944384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flores_hugo_",1,TRUE,FALSE,NA,NA
"6044","RT @D_spittta: Madden is to me like Starbucks is to white girls",FALSE,0,NA,2016-08-23 07:19:33,FALSE,NA,"767984605479579648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AidanEOliveira",6,TRUE,FALSE,NA,NA
"6045","RT @femaIeboss: apparently ""just fuck me up"" isn't a proper drink order at Starbucks",FALSE,0,NA,2016-08-23 07:19:13,FALSE,NA,"767984522180698112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","koolkatkacie",280,TRUE,FALSE,NA,NA
"6046","RT @Madamewednesday: Who's being my Starbucks pet this morning? #findom @underdeskloser",FALSE,0,NA,2016-08-23 07:19:12,FALSE,NA,"767984518968045568",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","weaksub",2,TRUE,FALSE,NA,NA
"6047","#ICantBeYourFriendBecause you drink coffee that isn't Starbucks. #sorrynotsorry",FALSE,3,NA,2016-08-23 07:18:57,FALSE,NA,"767984454753103872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_chanteljohana",0,FALSE,FALSE,NA,NA
"6048","Me and Starbucks' iced shaken lemon tea berpisah tiada <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>",FALSE,2,NA,2016-08-23 07:18:45,FALSE,NA,"767984404626935808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RabihahD",0,FALSE,FALSE,NA,NA
"6049","Thanks to @KobiWilson253 for that. I'll have a hard time drinking @Starbucks bitter coffee for the rest of my life now.",FALSE,1,NA,2016-08-23 07:18:17,FALSE,NA,"767984289258483712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rainkwilson",0,FALSE,FALSE,NA,NA
"6050","RT @FillWerrell: What are they putting in Starbucks drinks<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/BVFc4pqgWM",FALSE,0,NA,2016-08-23 07:18:09,FALSE,NA,"767984256056385536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katelinsadler7",1314,TRUE,FALSE,NA,NA
"6051","@flores_hugo_ sorry i meant to say starbucks* typo ooooops",FALSE,1,"flores_hugo_",2016-08-23 07:18:04,FALSE,"767984074254262272","767984234585743360","3233018774","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miranda__alyssa",1,FALSE,FALSE,NA,NA
"6052","RT @ltsKardashians: Kylie is 18 and already has her own house and 6 cars and I'm still trying to gather enough change for sum Starbucks htt…",FALSE,0,NA,2016-08-23 07:17:56,FALSE,NA,"767984199944982528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_naszx",2294,TRUE,FALSE,NA,NA
"6053","@IsAnathema abhijEEt ffs
Even Starbucks get my name right",FALSE,0,"IsAnathema",2016-08-23 07:17:50,FALSE,"767976062667980800","767984176381456384","105228377","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Naam_Hai_Bulla",0,FALSE,FALSE,NA,NA
"6054","Wanted to buy some new clothes but ended up buying Starbucks instead #Priorities #ThisIsWhyIHaveNoMoney",FALSE,15,NA,2016-08-23 07:17:50,FALSE,NA,"767984175903232000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gilcuerva",0,FALSE,FALSE,NA,NA
"6055","<U+2661><U+2741> The Cool Uncle Coffee Mug - Mug for Brother - Mug for Uncle coffee etsy starbucks https://t.co/djuBey2fmy https://t.co/sTy3bjpawe",FALSE,0,NA,2016-08-23 07:17:46,FALSE,NA,"767984160421969920",NA,"<a href=""http://www.tweet-eye.com"" rel=""nofollow"">Tweet-Eye Web Application</a>","HoneyMugger_",0,FALSE,FALSE,NA,NA
"6056","Ugh why don't I live in LA so I could try to randomly bump into Paul at a Starbucks",FALSE,0,NA,2016-08-23 07:17:42,FALSE,NA,"767984140578795520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Heyitsmellerz21",0,FALSE,FALSE,NA,NA
"6057","Should I get starbucks<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> https://t.co/KaLUU1yx1k",FALSE,0,NA,2016-08-23 07:17:29,FALSE,NA,"767984085583093760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nesahfelix",0,FALSE,FALSE,NA,NA
"6058","@drkatedonovan and here's the cut view. Very happy with it- tastes just like @Starbucks carrot cake! https://t.co/nCYhwfhLxf",FALSE,2,"drkatedonovan",2016-08-23 07:17:26,FALSE,"767976099477356544","767984076242518016","2457415079","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drkatedonovan",0,FALSE,FALSE,NA,NA
"6059","RT @JimSpim: Look. Can be done. #noplasticaugust @CostaCoffee @Starbucks @Pret @TheBirdfair https://t.co/PYArcUxVAE",FALSE,0,NA,2016-08-23 07:17:24,FALSE,NA,"767984067333808128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RosieposieM",5,TRUE,FALSE,NA,NA
"6060","I'm at Starbucks Coffee in Quezon City https://t.co/qZnfPkpPjC",FALSE,0,NA,2016-08-23 07:17:22,FALSE,NA,"767984056009125888",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","prettyyyellen",0,FALSE,FALSE,"121.03181625","14.65419685"
"6061","At Starbucks — https://t.co/DFnhHVN2UM",FALSE,0,NA,2016-08-23 07:17:18,FALSE,NA,"767984039613435904",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","Egga07",0,FALSE,FALSE,"106.81752","-6.62219"
"6062","The lady at Starbucks forgot to charge me for my drink she's lucky I'm nice enough to say something",FALSE,1,NA,2016-08-23 07:17:06,FALSE,NA,"767983992167665664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaayGee_",0,FALSE,FALSE,NA,NA
"6063","I'm at Starbucks Coffee in Angeles City https://t.co/0fUIif4SN3",FALSE,0,NA,2016-08-23 07:16:53,FALSE,NA,"767983938006573056",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","chelletimbol",0,FALSE,FALSE,"120.58604339","15.13339892"
"6064","Enter to win a $100 Starbucks gift card! #giveaway! https://t.co/R5bE4MXy6D",FALSE,0,NA,2016-08-23 07:16:45,FALSE,NA,"767983901708910592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","likwan",0,FALSE,FALSE,NA,NA
"6065","I'm craving Starbucks rn",FALSE,0,NA,2016-08-23 07:16:40,FALSE,NA,"767983882658394113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heavsm",0,FALSE,FALSE,NA,NA
"6066","Starbucks date with @kriii27 <ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,1,NA,2016-08-23 07:16:01,FALSE,NA,"767983717679632384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elaineyawns",1,FALSE,FALSE,NA,NA
"6067","RT @ltsKardashians: Kylie is 18 and already has her own house and 6 cars and I'm still trying to gather enough change for sum Starbucks htt…",FALSE,0,NA,2016-08-23 07:15:36,FALSE,NA,"767983613405081600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiedaNur",2294,TRUE,FALSE,NA,NA
"6068","RT @sharifaalraisi: I'm at Starbucks in Amman w/ @muneeraaltourah https://t.co/7BChfP5C3t",FALSE,0,NA,2016-08-23 07:15:18,FALSE,NA,"767983537253474308",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MuneeraAltourah",1,TRUE,FALSE,NA,NA
"6069","ebstria : Hello i'm demi ddlovato @ Starbucks Cannes https://t.co/ggnrWxjb5N (via Twitter https://t.co/JcO00MHRqF)",FALSE,1,NA,2016-08-23 07:15:18,FALSE,NA,"767983535802216448",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SpikeMadam",0,FALSE,FALSE,NA,NA
"6070","RT @Starbucks: You <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing what I'm <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing? #StarbucksDate #Teavana https://t.co/YTme9X7XE3",FALSE,0,NA,2016-08-23 07:15:07,FALSE,NA,"767983491749449728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wa3mck",603,TRUE,FALSE,NA,NA
"6071","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:15:04,FALSE,NA,"767983478348587008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TerisaShillingB",126,TRUE,FALSE,NA,NA
"6072","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:15:04,FALSE,NA,"767983478327488512",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MednickUZXRElla",126,TRUE,FALSE,NA,NA
"6073","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:15:04,FALSE,NA,"767983478277345284",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ReathaFreibert2",126,TRUE,FALSE,NA,NA
"6074","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:15:04,FALSE,NA,"767983478273114113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheolaTotinoCYZ",126,TRUE,FALSE,NA,NA
"6075","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:15:04,FALSE,NA,"767983478273085440",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NorikoDekruif34",126,TRUE,FALSE,NA,NA
"6076","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:15:04,FALSE,NA,"767983478159863808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ShannonMuscato4",126,TRUE,FALSE,NA,NA
"6077","#ICantBeUrFriendBecause if you don't like one thing at Starbucks",FALSE,1,NA,2016-08-23 07:15:00,FALSE,NA,"767983463949631488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Blonde1Rachel",0,FALSE,FALSE,NA,NA
"6078","Starbucks is humid this morning my beard is frizzing",FALSE,4,NA,2016-08-23 07:14:34,FALSE,NA,"767983353308078080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","othrcarl",0,FALSE,FALSE,NA,NA
"6079","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:14:32,FALSE,NA,"767983345116581888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CeciliaYanoskyK",126,TRUE,FALSE,NA,NA
"6080","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:14:32,FALSE,NA,"767983345074638848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CaronArizola113",126,TRUE,FALSE,NA,NA
"6081","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:14:32,FALSE,NA,"767983343791202304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LeatriceCreach6",126,TRUE,FALSE,NA,NA
"6082","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:14:32,FALSE,NA,"767983343526899712",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SongVentriglia1",126,TRUE,FALSE,NA,NA
"6083","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:14:32,FALSE,NA,"767983343526879232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TarshaCottrillV",126,TRUE,FALSE,NA,NA
"6084","RT @TediousIy: C<U+04AF>ber sex is not as eas<U+04AF> as it sounds, I should have picked a less crowded starbucks...",FALSE,0,NA,2016-08-23 07:14:32,FALSE,NA,"767983343510118401",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IndiraReierOBBR",126,TRUE,FALSE,NA,NA
"6085","selling Starbucks hats and aprons for da low https://t.co/SJrz3wWeZL",FALSE,0,NA,2016-08-23 07:14:19,FALSE,NA,"767983291626582016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulusescobar",0,FALSE,FALSE,NA,NA
"6086","So the Starbucks staff spelled the guy's name as ""Hero"" instead of ""Hiro"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,NA,2016-08-23 07:14:11,FALSE,NA,"767983255823847424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adelinesiaw",0,FALSE,FALSE,NA,NA
"6087","@_blvckmvgic_ what's that Starbucks drink you but me on to again ? <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,0,"_blvckmvgic_",2016-08-23 07:13:34,FALSE,NA,"767983100190134272","590655477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DemetroTheGod",0,FALSE,FALSE,NA,NA
"6088","RT @acidhunk: im THAT person at starbucks that has an emotional breakdown &amp; spills everything happening in their life when the cashier asks…",FALSE,0,NA,2016-08-23 07:13:34,FALSE,NA,"767983100177424384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","graciassso",26,TRUE,FALSE,NA,NA
"6089","I'm at Starbucks Drive Thru in Milton Keynes https://t.co/IMRdWHbBlE",FALSE,0,NA,2016-08-23 07:13:29,FALSE,NA,"767983079004725248",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","nath89",0,FALSE,FALSE,"-0.777485","52.03823345"
"6090","There is a Starbucks in Myungdong, South Korea that is five stories tall. #didyouknow # https://t.co/L65QlAyo08 https://t.co/3xKJh6EntF",FALSE,0,NA,2016-08-23 07:13:23,FALSE,NA,"767983054031773696",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","coupons4me4514",0,FALSE,FALSE,NA,NA
"6091","Officially swearing off Starbucks for life.",FALSE,0,NA,2016-08-23 07:13:11,FALSE,NA,"767983006933889024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shortestgrass",0,FALSE,FALSE,NA,NA
"6092","RT @ryentrillwilson: Where the Starbucks at?",FALSE,0,NA,2016-08-23 07:12:47,FALSE,NA,"767982906341941248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CSaldibar",1,TRUE,FALSE,NA,NA
"6093","RT @saraaaapayan: Me actually chasing Starbucks tbh https://t.co/R1GowzFtYQ",FALSE,0,NA,2016-08-23 07:12:40,FALSE,NA,"767982873609592832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashgomez94",1,TRUE,FALSE,NA,NA
"6094","RT @MattJCutshall: Making cold brew ain't as easy as it looks. Follow @Starbucks on Snapchat to see what's going down! #Sponsored https://t…",FALSE,0,NA,2016-08-23 07:12:37,FALSE,NA,"767982860963762176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonyEndo",77,TRUE,FALSE,NA,NA
"6095","@CarlaRossIsMe I really like Starbucks. I like the people I work with and I like all the customers. It's a nice change.",FALSE,1,"CarlaRossIsMe",2016-08-23 07:12:33,FALSE,"767981796264775681","767982846778617856","57730269","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katherine_kay",0,FALSE,FALSE,NA,NA
"6096","I'm at Starbucks in Amman w/ @muneeraaltourah https://t.co/7BChfP5C3t",FALSE,0,NA,2016-08-23 07:12:23,FALSE,NA,"767982803300585472",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","sharifaalraisi",1,FALSE,FALSE,"35.84509224","31.9657411"
"6097","Join the HMSHost team! See our latest #job opening here: https://t.co/zRsSrwtRth #barista #Hospitality #Miami, FL #Hiring",FALSE,0,NA,2016-08-23 07:12:12,FALSE,NA,"767982755858649088",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","HMSHostCareers",0,FALSE,FALSE,"-80.1917902","25.7616798"
"6098","RT @Starbucks: You <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing what I'm <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing? #StarbucksDate #Teavana https://t.co/YTme9X7XE3",FALSE,0,NA,2016-08-23 07:12:11,FALSE,NA,"767982752838721538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonyEndo",603,TRUE,FALSE,NA,NA
"6099","COFFEEEEEEEE! <ed><U+00A0><U+00BD><ed><U+00B8><U+0085> #Starbucks #vegan #vegansdoitbetter #coffe #coconutmilk @ Stockport railway station https://t.co/oucab3YPRO",FALSE,0,NA,2016-08-23 07:12:10,FALSE,NA,"767982747692376064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Just_Jemma_W",0,FALSE,FALSE,"-2.16277778","53.405"
"6100","RT @Starbucks: #DoubleshotOnIce = espresso, touch of sweet, splash of milk. 
#Narino70ColdBrew = smooth, slow-steeped coffee. https://t.co/…",FALSE,0,NA,2016-08-23 07:11:59,FALSE,NA,"767982702385467392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonyEndo",1010,TRUE,FALSE,NA,NA
"6101","RT @rauhlscontrol: I love you more than starbucks and oreos and you totally don't understand how massive is that. @justinbieber",FALSE,0,NA,2016-08-23 07:11:30,FALSE,NA,"767982583108014080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faur_noemi",7,TRUE,FALSE,NA,NA
"6102","Hello i'm demi @ddlovato @ Starbucks Cannes https://t.co/zsvhFwJu9X",FALSE,0,NA,2016-08-23 07:11:23,FALSE,NA,"767982551780691968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ebstria",0,FALSE,FALSE,"7.02058722","43.5536937"
"6103","RT @smolcoal: Cousin was working at Starbucks today and he hooked me UP with free food thanks Marcus",FALSE,0,NA,2016-08-23 07:11:11,FALSE,NA,"767982502224990208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nutritious_food",1,TRUE,FALSE,NA,NA
"6104","Help with Signature Drink via /r/#coffee #starbucks #dunkin #keurig https://t.co/jGzvP8dZkp",FALSE,0,NA,2016-08-23 07:11:07,FALSE,NA,"767982485099704320",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","goldminr212",0,FALSE,FALSE,NA,NA
"6105","Tomorrow will literally consist of Starbucks, practice, and work.",FALSE,0,NA,2016-08-23 07:10:29,FALSE,NA,"767982326580076544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lex_Luther9",0,FALSE,FALSE,NA,NA
"6106","Staring into my starbucks iced americano this is a tightly rolled up New Yorker.",FALSE,0,NA,2016-08-23 07:10:24,FALSE,NA,"767982303104622592",NA,"<a href=""http://annieyiling.wang"" rel=""nofollow"">urlmeetcute</a>","urlmeetcute",0,FALSE,FALSE,NA,NA
"6107","<U+263A><U+2663> Custom New Grandma Coffee Mug - Mug for Mom - Mug for Grandma coffee etsy starbucks https://t.co/qyR36jyeiY https://t.co/CryUiZleeq",FALSE,0,NA,2016-08-23 07:10:17,FALSE,NA,"767982275195658241",NA,"<a href=""http://www.tweet-eye.com"" rel=""nofollow"">Tweet-Eye Web Application</a>","HoneyMugger_",0,FALSE,FALSE,NA,NA
"6108","Drink Coffee the Right Way https://t.co/seKSoA3y98 #coffee #amwriting #nutrition #fitness #writing #drinkcoffee #starbucks",FALSE,0,NA,2016-08-23 07:10:16,FALSE,NA,"767982272070975488",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","inthevanguard",1,FALSE,FALSE,NA,NA
